,MemberKey,ListingNumber,LoanNumber,CreditPullDate,ListingStartDate,ListingEndDate,ListingCreationDate,LoanOriginationDate,ListingStatus,ListingStatusDescription,VerificationStage,ListingRequestAmount,ListingAmountFunded,AmountRemaining,PercentFunded,PartialFundingIndicator,FundingThreshold,ProsperRating,EstimatedReturn,EstimatedLossRate,LenderYield,EffectiveYield,BorrowerRate,BorrowerAPR,ListingTerm,ListingMonthlyPayment,ScoreX,ScoreXChange,FICOScore,ProsperScore,ListingCategory,IncomeRange,IncomeRangeDescription,StatedMonthlyIncome,IncomeVerifiable,DTIwProsperLoan,EmploymentStatusDescription,Occupation,MonthsEmployed,BorrowerState,BorrowerCity,BorrowerMetropolitanArea,PriorProsperLoansActive,PriorProsperLoans,PriorProsperLoansPrincipalBorrowed,PriorProsperLoansPrincipalOutstanding,PriorProsperLoansBalanceOutstanding,PriorProsperLoansCyclesBilled,PriorProsperLoansOnTimePayments,PriorProsperLoansLateCycles,PriorProsperLoansLatePaymentsOneMonthPlus,MaxPriorProsperLoan,MinPriorProsperLoan,PriorProsperLoanEarliestPayOff,PriorProsperLoans31DPD,PriorProsperLoans61DPD,LenderIndicator,GroupIndicator,GroupName,ChannelCode,AmountParticipation,ALL001,ALL002,ALL003,ALL005,ALL006,ALL007,ALL010,ALL021,ALL022,ALL023,ALL024,ALL026,ALL051,ALL052,ALL062,ALL064,ALL067,ALL071,ALL081,ALL082,ALL090,ALL101,ALL102,ALL106,ALL108,ALL118,ALL124,ALL126,ALL127,ALL130,ALL134,ALL136,ALL141,ALL142,ALL144,ALL145,ALL146,ALL151,ALL155,ALL156,ALL201,ALL202,ALL207,ALL208,ALL301,ALL403,ALL501,ALL502,ALL503,ALL504,ALL505,ALL524,ALL601,ALL701,ALL702,ALL703,ALL720,ALL740,ALL780,ALL790,ALL801,ALL803,ALL804,ALL805,ALL806,ALL807,ALL901,ALL903,ALL904,ALL905,ALL906,BAC001,BAC002,BAC005,BAC007,BAC022,BAC026,BAC028,BAC031,BAC035,BAC042,BAC044,BAC045,BAC071,BAC081,BAC084,BAC159,BAC302,BAC303,BAC401,BAC403,BAC501,BAC502,BAC503,BAC550,BAC584,BAC589,BAC601,BAC751,BAC752,BAC804,BAC901,BAC908,BNK026,BRR026,FIL022,FIN601,HEQ001,ILN002,ILN007,ILN022,ILN023,ILN071,ILN075,ILN081,ILN101,ILN102,ILN112,ILN126,ILN127,ILN201,ILN301,ILN403,ILN502,ILN503,ILN601,ILN701,ILN702,ILN804,ILN901,ILN903,ILN908,ILN914,REF001,REP001,REP002,REP026,REP075,REP302,REP503,REP601,REP904,REP908,REV001,REV002,REV006,REV007,REV022,REV024,REV026,REV028,REV038,REV071,REV081,REV086,REV101,REV102,REV106,REV115,REV125,REV126,REV130,REV159,REV201,REV202,REV301,REV302,REV401,REV403,REV502,REV503,REV524,REV550,REV584,REV585,REV589,REV590,REV601,REV701,REV702,REV703,REV720,REV740,REV751,REV752,REV901,REV904,REV908,RTL001,RTL002,RTR001,RTR002,RTR005,RTR026,RTR159,RTR303,RTR401,RTR403,RTR501,RTR903,ALE001,ALE002,ALE005,ALE007,ALE022,ALE023,ALE026,ALE071,ALE074,ALE075,ALE076,ALE077,ALE078,ALE080,ALE081,ALE084,ALE403,ALE501,ALE502,ALE503,ALE601,ALE720,ALE724,ALE740,ALE801,ALE804,ALE901,ALE903,ALE904,ALE905,ALE906,ALE908,ALL074,ALL075,ALL076,ALL077,ALL078,ALL080,ALL084,ALL085,ALL086,ALL091,ALL092,ALL103,ALL104,ALL105,ALL107,ALL109,ALL110,ALL111,ALL112,ALL113,ALL114,ALL115,ALL116,ALL117,ALL119,ALL121,ALL122,ALL123,ALL125,ALL128,ALL129,ALL131,ALL143,ALL152,ALL153,ALL602,ALL724,ALL760,ALL907,AUT001,AUT071,AUT720,BAC023,BAC037,BAC074,BAC075,BAC076,BAC077,BAC078,BAC080,BAC801,BAC903,BAC904,BAC905,BAC906,BNK001,CAP026,CAP801,CRU001,FIL001,FIL023,FIN001,FIN026,FIN801,GBL007,ILN001,ILN005,ILN006,ILN026,ILN064,ILN067,ILN074,ILN076,ILN077,ILN078,ILN080,ILN084,ILN085,ILN086,ILN103,ILN104,ILN105,ILN106,ILN107,ILN108,ILN109,ILN110,ILN111,ILN113,ILN114,ILN115,ILN116,ILN117,ILN118,ILN119,ILN122,ILN124,ILN125,ILN128,ILN129,ILN130,ILN302,ILN501,ILN504,ILN703,ILN720,ILN724,ILN740,ILN801,ILN904,ILN905,ILN906,LFI801,REP005,REP071,REP074,REP076,REP077,REP078,REP080,REP081,REP084,REP501,REP901,REP903,REP905,REP906,REV005,REV023,REV044,REV064,REV067,REV074,REV075,REV076,REV077,REV078,REV080,REV084,REV085,REV103,REV104,REV105,REV107,REV108,REV109,REV110,REV111,REV112,REV113,REV114,REV116,REV117,REV118,REV119,REV122,REV124,REV127,REV128,REV129,REV404,REV501,REV504,REV724,REV903,REV905,REV906,RTI026,RTL005,RTL026,RTL071,RTL074,RTL075,RTL076,RTL077,RTL078,RTL080,RTL081,RTL084,RTL501,RTL502,RTL503,RTL901,RTL903,RTL904,RTL905,RTL906,RTL908,RTR007,RTR022,RTR023,RTR028,RTR031,RTR035,RTR044,RTR071,RTR074,RTR075,RTR076,RTR077,RTR078,RTR080,RTR081,RTR084,RTR584,RTR585,RTR589,RTR590,RTR601,RTR751,RTR752,RTR901,RTR904,RTR905,RTR906,RTR908,MonthlyDebt,CurrentDelinquencies,DelinquenciesLast7Years,PublicRecordsLast10Years,PublicRecordsLast12Months,FirstRecordedCreditLine,CreditLinesLast7Years,InquiriesLast6Months,AmountDelinquent,CurrentCreditLines,OpenCreditLines,BankcardUtilization,TotalOpenRevolvingAccounts,InstallmentBalance,RealEstateBalance,RevolvingBalance,RealEstatePayment,RevolvingAvailablePercent,TotalInquiries,TotalTradeItems,SatisfactoryAccounts,NowDelinquentDerog,WasDelinquentDerog,OldestTradeOpenDate,DelinquenciesOver30Days,DelinquenciesOver60Days,DelinquenciesOver90Days,IsHomeowner,InvestmentTypeID,InvestmentTypeDescription,WholeLoanStartDate,WholeLoanEndDate,LastUpdatedDate
705931,970037364187016763DB715,2298298,,1/23/15 17:34,1/24/15 11:03,1/24/15 11:18,34:13.9,,7,Cancelled,,4000,4000,0,1,TRUE,0.7,A,0.0607,0.0324,0.00093,0.0931,0.1028,0.13114,36,129.6,702-723,,720-739,6,1,3,"$25,000-49,999",2916.6667,TRUE,0.11,Employed,Truck Driver,12,WI,KENOSHA,(Not Implemented),0,0,,,,,,,,,,,,,0,FALSE,,40000,0,13,17,8,14,7,7,10,1,3,4,10,7,1,0,9,1,1,13,1,1,0,9,10,0,0,0,0,11,1,1,0,1,0,0,0,0,0,1,1,1,4229,604,0,199,10004,39,400,1,400,400,1,0,1,165,3,62,21,21,9999,9999,1,0,1,10,0,1,92,7,7,7,7,4,5,4,3,2,3,2,3,1,1,0,0,4,0,0,3,2166,3000,3984,38,1,1,1,0,113,110,1,13,25,1,100,42,0,5,0,1,0,8,1,1,1,5,0,0,3,4,0,4,0,1678,1604,89,1,1,1,165,7,0,100,0,28,38,0,0,0,0,0,0,0,0,0,0,8,9,5,6,2,6,5,4,4,8,0,0,6,6,0,0,0,7,0,5,2551,510,8400,1680,5849,30,1,1,0,250,113,125,99,105,1,122,3,43,9999,9999,13,25,100,0,71,4,4,4,4,4,2,2,1000,1865,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,9999,9999,9999,0,0,100,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,9999,21,53,1,1,9999,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,2,1,0,0,5,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1604,1,1,84,9999,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1,1,9999,0,0,0,0,4,2,4,0,0,0,0,0,0,0,0,1,1,1,100,0,0,0,0,28,3,0,1,2,1,0,0,4,0,0,0,0,0,0,0,0,110,117,99,105,1,6,13,100,0,0,0,28,199,1,0,0,0,4/3/01 0:00,18,0,91,9,7,0.38,6,1769,0,2551,0,70,1,18,17,1,0,4032001,0,0,0,FALSE,3,Whole,1/24/15 10:45,,20:34.3
705932,AC373736121336964E9AEDF,2383293,,1/24/15 8:20,00:49.2,44:47.7,20:29.6,1/28/15 0:00,6,Completed,,5000,5000,0,1,TRUE,0.7,A,0.0519,0.0249,0.0764,0.0768,0.0864,0.11446,36,158.16,665-689,,680-699,8,1,3,"$25,000-49,999",3750,TRUE,0.13,Employed,Other,28,CA,GOLETA,(Not Implemented),0,0,,,,,,,,,,,,,0,FALSE,,40000,0,16,17,9,16,8,8,8,2,4,6,9,8,0,0,8,0,0,16,0,0,0,8,9,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,16296,2037,0,339,27500,59,1,1,1,1,1,0,1,83,3,40,9999,9999,9999,9999,4,0,1,8,0,1,100,0,0,0,0,11,11,11,5,3,5,4,4,3,3,0,0,11,0,0,4,3700,9000,9838,46,1,1,1,25,113,101,1,13,19,1,100,62,1,5,0,0,0,5,3,1,2,5,0,0,3,3,0,4,0,7634,9000,84,1,1,1,68,5,0,100,0,37,31,0,0,0,0,0,0,0,0,0,0,11,12,5,5,3,6,5,4,5,11,0,0,5,6,0,0,0,8,0,4,8662,1732,18500,3700,9838,46,1,1,0,25,113,114,101,108,1,83,3,43,9999,9999,13,19,100,0,62,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,9999,9999,9999,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9999,9999,50,1,1,9999,4,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,5,1,1,1,0,1,0,5,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,1,1,33,9999,9999,9999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1,1,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,9999,0,0,0,0,0,0,0,0,339,0,0,0,0,2/1/08 0:00,17,0,0,8,8,0.46,6,7634,0,8662,0,53,6,17,17,0,0,2012008,0,0,0,FALSE,1,Fractional,,,28:20.8
705933,B7C9372784368721256E590,2383344,,1/24/15 8:24,05:55.2,19:36.6,24:18.2,1/30/15 0:00,6,Completed,,12000,12000,0,1,TRUE,0.7,A,0.0607,0.0324,0.0928,0.0931,0.1028,0.13114,36,388.79,650-664,,680-699,6,2,4,"$50,000-74,999",4872.25,TRUE,0.31,Employed,Construction,53,NY,GLENDALE,(Not Implemented),0,0,,,,,,,,,,,,,0,FALSE,,40000,0,40,42,12,40,12,12,13,1,3,5,14,12,0,0,13,0,0,35,2,0,0,13,14,0,0,0,0,15,0,0,0,0,0,0,0,0,0,2,2,0,23625,1968,0,1108,36259,65,400,1,1,1,1,0,1,175,6,97,32,49,9999,9999,2,0,2,7,0,2,87,12,5,5,5,25,25,25,5,1,5,5,5,3,3,3,1,23,2,2,5,2321,4000,4290,63,400,1,1,0,113,107,1,13,25,1,92,41,0,10,1,1,0,8,2,1,2,5,2,0,2,3,0,3,0,14596,21088,69,1,1,1,142,8,0,71,28,16,17,0,0,0,0,0,0,0,0,0,0,33,34,10,10,2,11,10,10,7,30,2,0,11,11,0,0,0,12,0,9,9029,902,15171,1517,6145,59,1,1,0,80,113,125,87,77,1,175,6,103,36,49,13,25,90,6,83,8,9,8,9,8,5,4,1260,1855,47,30,12,5,6,5,1,1,1,1,3,2,2,2,0,0,0,0,0,70,30,1,1,1,32,32,9999,0,0,60,40,0,0,0,8,3,5,3,0,2,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,32,49,30,5,3,32,2,0,0,2,0,0,2,0,1,8,8,8,8,1,1,0,0,6,2,6,2,1,0,7,7,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10544,30,1,74,32,32,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,3,3,0,0,1,3,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,400,1,36,9,6,6,0,8,5,7,1,1,1,0,0,0,0,0,30,1,1,87,12,0,0,0,41,5,1,1,5,4,0,0,7,1,1,1,0,0,0,0,0,113,125,87,77,1,13,25,87,0,0,0,41,1118,0,3,0,0,6/21/00 0:00,42,0,0,13,12,0.63,10,14596,0,9148,0,40,2,42,37,0,5,6212000,6,2,3,FALSE,3,Whole,45:26.5,,51:25.9
705934,60B73735179504588D79652,2298346,,1/23/15 17:43,1/24/15 11:03,1/24/15 11:18,43:45.9,,7,Cancelled,,25000,25000,0,1,TRUE,0.7,D,0.0838,0.0925,0.0018,0.1763,0.19,0.21448,60,648.51,690-701,,700-719,4,1,4,"$50,000-74,999",5833.3333,TRUE,0.21,Employed,Other,14,NY,Brooklyn,(Not Implemented),0,0,,,,,,,,,,,,,0,FALSE,,90000,0,16,16,7,16,7,7,8,1,4,5,8,7,1,0,7,1,1,14,1,0,0,7,7,1,0,1,1,8,1,1,1,1,0,0,0,0,0,1,1,1,29295,4185,0,555,40373,72,400,400,400,1,1,12,1,257,4,109,0,0,9999,9999,2,0,0,16,0,0,87,12,6,6,6,6,6,6,3,1,3,2,3,1,1,1,0,5,0,0,3,4683,5000,8899,36,30,1,1,200,113,106,1,13,20,0,83,42,0,5,1,1,0,8,2,1,1,7,1,1,2,2,0,2,1,24144,23723,101,400,400,1,257,9,0,87,12,28,50,0,0,0,0,0,0,0,0,0,0,8,8,5,5,3,5,5,4,4,7,0,0,5,5,0,0,0,6,0,4,5151,1030,16650,3330,11499,30,1,1,0,125,113,120,92,92,1,108,4,46,71,9999,13,20,87,0,71,2,2,2,2,2,2,1,1800,2600,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,9999,9999,0,0,0,0,0,0,0,0,1,2,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,71,0,43,0,0,9999,2,0,1,1,1,0,0,0,1,16,0,0,0,0,0,0,0,1,1,1,1,0,0,8,8,2,2,1,1,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1,11861,400,1,173,0,9999,0,1,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,30,1,71,12,0,0,0,2,2,2,0,0,0,0,0,0,0,0,1,1,1,100,0,0,0,0,28,2,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,98,98,92,92,1,3,3,100,0,0,0,28,585,1,0,0,0,8/9/93 0:00,16,0,4778,7,7,0.36,5,48988,0,5151,0,69,2,16,14,1,1,8091993,1,0,0,FALSE,3,Whole,1/24/15 10:45,,20:34.3
705935,2F61369378176099301B7C1,2294317,,1/23/15 10:18,00:49.2,01:00.5,18:36.4,1/28/15 0:00,6,Completed,,35000,35000,0,1,TRUE,0.7,A,0.0607,0.0324,0.0928,0.0931,0.1028,0.13114,36,1133.96,778+,,720-739,9,1,5,"$75,000-99,999",7083.3333,TRUE,0.41,Employed,Analyst,81,IL,BOLINGBROOK,(Not Implemented),0,0,,,,,,,,,,,,,0,FALSE,,70000,0,33,39,11,33,11,11,11,2,2,3,11,11,0,0,11,0,0,32,0,0,0,11,11,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,271635,24694,0,3101,326622,83,30,1,1,1,1,0,1,200,1,103,72,9999,9999,9999,3,1,1,5,1,1,96,3,0,0,0,15,16,15,5,0,5,5,2,2,2,0,0,15,0,0,3,12440,42500,20563,66,1,1,1,100,113,87,1,13,24,0,100,45,1,6,0,1,0,10,3,0,1,7,0,0,3,3,0,3,0,58282,66141,88,1,1,1,175,17,1,100,0,27,21,2,2,3,1,0,190781,1,1,0,9,23,25,7,7,2,7,7,5,7,22,0,0,7,7,0,0,0,9,0,5,41846,5978,69700,9957,27854,60,1,1,0,100,113,124,87,79,1,200,1,101,72,9999,13,24,95,0,63,6,7,6,7,6,1,1,2500,2291,8,30,16,3,3,3,1,0,1,1,3,0,0,0,0,0,0,0,0,78,1,1,1,1,9999,9999,9999,0,0,100,0,0,0,0,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,72,9999,33,3,3,9999,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,2,1,0,0,7,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22047,1,1,110,9999,9999,9999,1,0,0,0,0,2,2,0,0,0,0,0,0,0,1,100,0,0,0,23,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,30,1,72,4,0,0,0,6,1,5,1,1,1,0,0,0,0,0,30,1,1,83,16,0,0,0,9,1,1,1,0,1,0,0,5,1,1,1,0,0,0,0,0,0,0,9999,9999,1,0,0,83,0,0,0,9,1753,0,0,0,0,5/24/98 0:00,39,1,0,11,11,0.66,7,58282,171507,41846,1348,39,3,39,38,0,1,5241998,1,0,0,TRUE,2,Whole,51:56.9,,47:20.5
705936,31473736922160085F764A6,2379732,,1/23/15 17:46,1/24/15 11:04,1/24/15 11:18,46:56.3,,7,Cancelled,,25000,25000,0,1,TRUE,0.7,D,0.085,0.0975,0.00187,0.1825,0.1967,0.22134,60,657.77,650-664,,680-699,4,1,6,"$100,000+",11750,TRUE,0.28,Employed,Professional,240,CA,NATIONAL CITY,(Not Implemented),0,0,,,,,,,,,,,,,0,FALSE,,40000,0,22,24,13,22,13,13,13,1,2,2,15,13,0,0,13,0,0,22,0,0,0,13,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,86467,6651,0,2609,135437,63,1,1,1,1,1,0,1,127,6,72,9999,9999,9999,9999,5,4,5,0,3,4,100,0,0,0,0,5,6,5,5,0,5,5,4,3,4,2,0,5,0,0,4,2970,4700,4779,67,1,1,1,20,113,87,1,13,25,3,100,38,1,10,1,1,0,10,3,2,2,10,0,0,3,4,0,4,0,72017,105587,68,1,1,1,127,6,3,100,0,23,45,0,0,0,0,0,0,0,0,0,0,12,14,10,10,0,11,10,10,10,12,0,0,10,11,0,0,0,11,0,8,14450,1445,29850,2985,15400,48,1,1,0,60,113,125,87,79,1,108,48,78,9999,9999,13,25,100,0,76,7,8,7,8,7,5,4,6300,10621,29,1,0,6,6,6,2,1,1,2,6,0,0,0,0,0,0,0,0,61,1,1,1,1,9999,9999,9999,1,1,100,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9999,9999,59,6,6,9999,0,0,0,0,0,0,0,0,3,0,0,0,0,4,2,1,2,6,1,6,2,1,0,10,10,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35195,1,1,64,9999,9999,9999,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9999,0,0,0,0,7,5,7,0,0,0,0,0,0,0,0,1,1,1,100,0,0,0,0,38,5,0,0,5,4,2,1,7,0,0,0,0,0,0,0,0,113,125,99,99,1,13,25,100,0,0,0,38,2609,0,0,0,0,6/2/04 0:00,24,5,0,13,13,0.67,10,72017,0,14450,0,51,6,24,24,0,0,6022004,0,0,0,FALSE,3,Whole,1/24/15 10:45,,20:34.3
705937,50FE3735706028028DB523F,2294347,,1/23/15 10:21,00:50.3,01:00.5,21:31.6,2/2/15 0:00,6,Completed,,8000,8000,0,1,TRUE,0.7,C,0.0753,0.0724,0.1493,0.1477,0.1593,0.18304,60,194.25,665-689,,740-759,5,1,3,"$25,000-49,999",3000,TRUE,0.18,Employed,Laborer,106,NV,Las vegas,(Not Implemented),0,0,,,,,,,,,,,,,0,FALSE,,40000,0,23,25,9,24,8,9,11,1,2,4,12,8,1,0,10,1,1,23,1,1,0,10,12,1,0,1,1,14,1,1,0,1,0,0,0,0,0,1,1,1,46413,5801,0,1159,91100,50,400,400,400,400,400,0,1,256,6,90,4,4,9999,9999,2,0,0,15,0,0,95,4,4,4,4,12,12,12,5,1,5,5,3,2,2,2,0,12,0,0,3,3650,6300,10443,42,1,1,1,60,113,87,1,13,25,0,100,62,0,7,0,1,0,2,0,0,1,2,0,0,0,1,0,2,0,0,0,0,1,1,0,36,13,0,100,0,0,8,1,1,3,1,0,69750,1,1,0,12,20,20,7,8,2,10,7,7,7,20,0,0,9,10,0,0,0,11,0,4,8176,1168,21350,3050,13174,38,1,1,0,171,113,125,87,76,1,161,6,89,9999,9999,13,25,100,0,87,7,7,7,7,7,2,1,2000,2731,11,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,9999,9999,9999,0,0,100,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,9999,4,34,1,1,9999,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,24,9999,9999,9999,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,100,0,0,0,20,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,1,1,9999,0,0,0,0,7,2,7,0,0,0,0,0,0,0,0,1,1,1,100,0,0,0,0,25,2,1,1,2,1,0,0,7,0,0,0,0,0,0,0,0,101,99,96,96,1,4,4,100,0,0,0,25,358,1,0,0,0,9/23/93 0:00,26,0,87,10,8,0.42,8,87,38237,8176,816,66,2,26,25,1,0,9231993,0,0,0,TRUE,2,Whole,51:57.3,,53:55.3
705938,E919373640788375504DECA,2294371,,1/23/15 10:23,1/23/15 16:04,1/23/15 17:10,23:37.0,,7,Cancelled,,20000,20000,0,1,TRUE,0.7,AA,0.0431,0.0124,0.00055,0.0555,0.0651,0.07876,36,613.07,778+,,740-759,10,1,6,"$100,000+",8333.3333,TRUE,0.27,Employed,Professor,341,CA,Walnut Creek,(Not Implemented),0,0,,,,,,,,,,,,,0,FALSE,,90000,0,23,23,12,23,11,12,12,0,0,1,13,11,0,0,12,0,0,23,0,0,0,12,13,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,416199,37836,0,4062,529900,78,1,1,1,1,0,0,1,449,21,150,9999,9999,9999,9999,1,0,0,21,0,0,100,0,0,0,0,17,17,17,11,0,10,10,8,7,6,2,0,17,0,0,9,16990,25000,70777,58,1,1,1,180,113,92,1,13,25,0,100,90,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,5,5,5,1,0,360000,1,1,0,9,18,18,10,11,0,12,10,10,11,18,0,0,11,12,0,0,0,14,0,9,99123,9912,169900,16990,70777,58,1,1,0,180,113,125,92,88,1,449,21,180,9999,9999,13,25,100,0,90,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9999,9999,47,0,0,9999,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,9999,9999,0,0,0,0,0,5,5,0,0,0,0,0,0,0,1,100,0,0,0,18,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9999,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9999,9999,0,0,0,100,0,0,0,0,1612,0,0,0,0,8/1/77 0:00,24,0,0,12,11,0.58,11,0,317076,99123,2465,46,1,24,24,0,0,8011977,0,0,0,TRUE,3,Whole,1/23/15 15:51,,20:34.3
